x,y
0.00894867,1.01299
0.0027472,1.01312
-0.00345436,1.01321
-0.0096558,1.01326
-0.0158569,1.01328
-0.0220574,1.01326
-0.028257,1.0132
-0.0344556,1.0131
-0.0406529,1.01296
-0.0468487,1.01279
-0.0530428,1.01258
-0.0592349,1.01233
-0.0654247,1.01204
-0.0716121,1.01172
-0.0777969,1.01135
-0.0839787,1.01095
-0.0901575,1.01052
-0.0963328,1.01004
-0.102505,1.00953
-0.108673,1.00898
-0.114836,1.00839
-0.120996,1.00776
-0.127151,1.0071
-0.133302,1.0064
-0.139447,1.00566
-0.145587,1.00488
-0.151722,1.00407
-0.157851,1.00322
-0.163975,1.00233
-0.170092,1.00141
-0.176203,1.00044
-0.182307,0.999444
-0.188405,0.998408
-0.194496,0.997335
-0.200579,0.996224
-0.206655,0.995077
-0.212723,0.993893
-0.218784,0.992671
-0.224836,0.991414
-0.23088,0.990119
-0.236916,0.988788
-0.242942,0.98742
-0.24896,0.986016
-0.254969,0.984575
-0.260968,0.983098
-0.266957,0.981584
-0.272937,0.980034
-0.278906,0.978448
-0.284865,0.976826
-0.290814,0.975167
-0.296752,0.973473
-0.302679,0.971742
-0.308594,0.969976
-0.314499,0.968174
-0.320392,0.966337
-0.326272,0.964463
-0.332141,0.962554
-0.337998,0.96061
-0.343842,0.95863
-0.349674,0.956615
-0.355493,0.954565
-0.361298,0.952479
-0.36709,0.950359
-0.372869,0.948203
-0.378634,0.946013
-0.384386,0.943788
-0.390123,0.941528
-0.395845,0.939234
-0.401553,0.936905
-0.407247,0.934541
-0.412925,0.932143
-0.418588,0.929711
-0.424236,0.927245
-0.429868,0.924745
-0.435485,0.922211
-0.441086,0.919643
-0.44667,0.917041
-0.452238,0.914406
-0.457789,0.911737
-0.463324,0.909035
-0.468842,0.9063
-0.474342,0.903531
-0.479825,0.900729
-0.485291,0.897894
-0.490739,0.895027
-0.496168,0.892126
-0.50158,0.889193
-0.506973,0.886228
-0.512348,0.88323
-0.517704,0.880199
-0.523041,0.877137
-0.52836,0.874042
-0.533658,0.870916
-0.538938,0.867758
-0.544197,0.864568
-0.549437,0.861346
-0.554656,0.858094
-0.559856,0.854809
-0.565035,0.851494
-0.570193,0.848148
-0.575331,0.84477
-0.580447,0.841362
-0.585543,0.837923
-0.590617,0.834454
-0.59567,0.830954
-0.600701,0.827424
-0.60571,0.823864
-0.610697,0.820274
-0.615662,0.816654
-0.620604,0.813004
-0.625524,0.809325
-0.630421,0.805617
-0.635295,0.801879
-0.640146,0.798111
-0.644974,0.794315
-0.649778,0.79049
-0.654559,0.786637
-0.659316,0.782754
-0.664049,0.778844
-0.668758,0.774905
-0.673443,0.770938
-0.678103,0.766943
-0.682739,0.76292
-0.687349,0.758869
-0.691935,0.754791
-0.696496,0.750686
-0.701032,0.746553
-0.705542,0.742394
-0.710027,0.738207
-0.714486,0.733994
-0.718919,0.729754
-0.723326,0.725488
-0.727707,0.721195
-0.732061,0.716876
-0.736389,0.712532
-0.740691,0.708161
-0.744965,0.703765
-0.749213,0.699344
-0.753434,0.694897
-0.757627,0.690425
-0.761793,0.685929
-0.765931,0.681407
-0.770042,0.676861
-0.774125,0.67229
-0.77818,0.667695
-0.782207,0.663076
-0.786206,0.658433
-0.790176,0.653767
-0.794118,0.649076
-0.798031,0.644363
-0.801915,0.639626
-0.805771,0.634866
-0.809597,0.630083
-0.813394,0.625277
-0.817162,0.620449
-0.820901,0.615598
-0.82461,0.610726
-0.828289,0.605831
-0.831938,0.600914
-0.835557,0.595976
-0.839147,0.591017
-0.842706,0.586036
-0.846235,0.581034
-0.849733,0.576011
-0.853201,0.570967
-0.856638,0.565903
-0.860044,0.560818
-0.863419,0.555714
-0.866763,0.550589
-0.870077,0.545445
-0.873358,0.540281
-0.876609,0.535097
-0.879828,0.529894
-0.883015,0.524673
-0.886171,0.519432
-0.889294,0.514173
-0.892386,0.508895
-0.895446,0.503599
-0.898474,0.498285
-0.901469,0.492953
-0.904432,0.487603
-0.907363,0.482236
-0.910261,0.476852
-0.913126,0.47145
-0.915959,0.466032
-0.918759,0.460597
-0.921526,0.455145
-0.924259,0.449677
-0.92696,0.444193
-0.929628,0.438693
-0.932262,0.433177
-0.934863,0.427646
-0.93743,0.422099
-0.939963,0.416538
-0.942463,0.410961
-0.94493,0.40537
-0.947362,0.399764
-0.949761,0.394143
-0.952125,0.388509
-0.954456,0.382861
-0.956752,0.377199
-0.959014,0.371524
-0.961242,0.365835
-0.963435,0.360133
-0.965594,0.354419
-0.967718,0.348691
-0.969808,0.342951
-0.971863,0.337199
-0.973883,0.331435
-0.975869,0.325659
-0.977819,0.319872
-0.979735,0.314072
-0.981615,0.308262
-0.983461,0.302441
-0.985271,0.296609
-0.987046,0.290766
-0.988786,0.284913
-0.990491,0.27905
-0.99216,0.273176
-0.993794,0.267293
-0.995392,0.261401
-0.996955,0.255499
-0.998482,0.249588
-0.999973,0.243668
-1.00143,0.237739
-1.00285,0.231802
-1.00423,0.225857
-1.00558,0.219903
-1.00689,0.213942
-1.00817,0.207973
-1.00941,0.201997
-1.01062,0.196013
-1.01178,0.190023
-1.01292,0.184025
-1.01401,0.178022
-1.01507,0.172011
-1.0161,0.165995
-1.01708,0.159973
-1.01804,0.153945
-1.01895,0.147911
-1.01983,0.141872
-1.02067,0.135829
-1.02148,0.12978
-1.02225,0.123727
-1.02298,0.117669
-1.02368,0.111607
-1.02434,0.105541
-1.02496,0.0994714
-1.02555,0.0933982
-1.0261,0.0873217
-1.02661,0.081242
-1.02709,0.0751595
-1.02753,0.0690743
-1.02793,0.0629866
-1.0283,0.0568967
-1.02863,0.0508048
-1.02893,0.044711
-1.02918,0.0386156
-1.02941,0.0325189
-1.02959,0.026421
-1.02974,0.0203222
-1.02985,0.0142227
-1.02992,0.0081226
-1.02996,0.00202225
-1.02996,-0.00407816
-1.02992,-0.0101784
-1.02985,-0.0162783
-1.02974,-0.0223777
-1.0296,-0.0284762
-1.02941,-0.0345737
-1.02919,-0.04067
-1.02894,-0.0467649
-1.02865,-0.052858
-1.02832,-0.0589493
-1.02795,-0.0650385
-1.02755,-0.0711254
-1.02711,-0.0772097
-1.02663,-0.0832913
-1.02612,-0.0893699
-1.02557,-0.0954454
-1.02499,-0.101517
-1.02436,-0.107586
-1.02371,-0.11365
-1.02301,-0.119711
-1.02228,-0.125767
-1.02151,-0.131819
-1.02071,-0.137866
-1.01987,-0.143908
-1.01899,-0.149945
-1.01808,-0.155977
-1.01713,-0.162003
-1.01614,-0.168024
-1.01512,-0.174038
-1.01406,-0.180046
-1.01297,-0.186048
-1.01184,-0.192043
-1.01067,-0.198032
-1.00947,-0.204013
-1.00823,-0.209987
-1.00696,-0.215953
-1.00564,-0.221912
-1.0043,-0.227863
-1.00292,-0.233806
-1.0015,-0.23974
-1.00005,-0.245666
-0.998557,-0.251583
-0.997033,-0.257491
-0.995473,-0.26339
-0.993877,-0.26928
-0.992246,-0.27516
-0.99058,-0.28103
-0.988878,-0.28689
-0.987142,-0.29274
-0.985369,-0.29858
-0.983562,-0.304409
-0.98172,-0.310227
-0.979842,-0.316034
-0.97793,-0.321829
-0.975983,-0.327613
-0.974001,-0.333386
-0.971984,-0.339146
-0.969933,-0.344895
-0.967847,-0.350631
-0.965726,-0.356355
-0.963571,-0.362066
-0.961382,-0.367764
-0.959158,-0.373449
-0.9569,-0.37912
-0.954608,-0.384778
-0.952281,-0.390423
-0.949921,-0.396053
-0.947527,-0.401669
-0.945099,-0.407271
-0.942637,-0.412858
-0.940142,-0.418431
-0.937613,-0.423989
-0.93505,-0.429531
-0.932454,-0.435058
-0.929825,-0.44057
-0.927163,-0.446066
-0.924467,-0.451546
-0.921738,-0.457009
-0.918977,-0.462457
-0.916182,-0.467888
-0.913355,-0.473302
-0.910495,-0.478699
-0.907603,-0.484079
-0.904678,-0.489442
-0.901721,-0.494788
-0.898731,-0.500115
-0.89571,-0.505425
-0.892656,-0.510717
-0.88957,-0.51599
-0.886453,-0.521245
-0.883304,-0.526481
-0.880123,-0.531698
-0.876911,-0.536897
-0.873667,-0.542076
-0.870392,-0.547236
-0.867086,-0.552376
-0.863748,-0.557496
-0.86038,-0.562596
-0.856981,-0.567677
-0.853552,-0.572737
-0.850091,-0.577776
-0.8466,-0.582795
-0.843079,-0.587792
-0.839528,-0.592769
-0.835946,-0.597724
-0.832335,-0.602658
-0.828694,-0.607571
-0.825023,-0.612461
-0.821322,-0.61733
-0.817592,-0.622176
-0.813832,-0.627
-0.810044,-0.631802
-0.806226,-0.636581
-0.802379,-0.641337
-0.798504,-0.64607
-0.794599,-0.65078
-0.790667,-0.655466
-0.786705,-0.660129
-0.782716,-0.664768
-0.778698,-0.669383
-0.774653,-0.673974
-0.770579,-0.678541
-0.766478,-0.683084
-0.76235,-0.687602
-0.758194,-0.692095
-0.75401,-0.696563
-0.7498,-0.701007
-0.745562,-0.705425
-0.741298,-0.709817
-0.737007,-0.714185
-0.732689,-0.718526
-0.728345,-0.722841
-0.723975,-0.727131
-0.719579,-0.731394
-0.715156,-0.735631
-0.710708,-0.739842
-0.706235,-0.744025
-0.701736,-0.748182
-0.697211,-0.752312
-0.692662,-0.756415
-0.688087,-0.76049
-0.683488,-0.764539
-0.678864,-0.768559
-0.674215,-0.772552
-0.669543,-0.776517
-0.664845,-0.780453
-0.660124,-0.784362
-0.65538,-0.788242
-0.650611,-0.792094
-0.645819,-0.795917
-0.641003,-0.799712
-0.636165,-0.803477
-0.631303,-0.807214
-0.626419,-0.810921
-0.621512,-0.814599
-0.616582,-0.818247
-0.61163,-0.821866
-0.606656,-0.825455
-0.60166,-0.829014
-0.596642,-0.832544
-0.591603,-0.836043
-0.586542,-0.839511
-0.58146,-0.84295
-0.576357,-0.846357
-0.571233,-0.849734
-0.566088,-0.853081
-0.560923,-0.856396
-0.555737,-0.85968
-0.550531,-0.862933
-0.545306,-0.866155
-0.54006,-0.869345
-0.534795,-0.872504
-0.52951,-0.875631
-0.524206,-0.878727
-0.518883,-0.88179
-0.513542,-0.884821
-0.508181,-0.88782
-0.502802,-0.890787
-0.497405,-0.893722
-0.49199,-0.896624
-0.486557,-0.899493
-0.481106,-0.90233
-0.475638,-0.905133
-0.470152,-0.907904
-0.464649,-0.910642
-0.459129,-0.913347
-0.453593,-0.916018
-0.44804,-0.918656
-0.442471,-0.92126
-0.436885,-0.923831
-0.431284,-0.926368
-0.425667,-0.928872
-0.420034,-0.931341
-0.414386,-0.933777
-0.408723,-0.936178
-0.403045,-0.938545
-0.397352,-0.940878
-0.391645,-0.943177
-0.385923,-0.945441
-0.380188,-0.947671
-0.374438,-0.949865
-0.368675,-0.952026
-0.362898,-0.954151
-0.357108,-0.956242
-0.351305,-0.958297
-0.345489,-0.960317
-0.33966,-0.962303
-0.333819,-0.964253
-0.327966,-0.966167
-0.322101,-0.968047
-0.316224,-0.969891
-0.310335,-0.971699
-0.304435,-0.973472
-0.298524,-0.975208
-0.292602,-0.97691
-0.286669,-0.978575
-0.280725,-0.980204
-0.274772,-0.981798
-0.268808,-0.983355
-0.262834,-0.984876
-0.256851,-0.986361
-0.250858,-0.98781
-0.244856,-0.989223
-0.238845,-0.990599
-0.232825,-0.991939
-0.226797,-0.993242
-0.22076,-0.994508
-0.214715,-0.995738
-0.208662,-0.996932
-0.202602,-0.998088
-0.196534,-0.999208
-0.190459,-1.00029
-0.184377,-1.00134
-0.178288,-1.00235
-0.172192,-1.00332
-0.166091,-1.00425
-0.159983,-1.00515
-0.153869,-1.00601
-0.147749,-1.00684
-0.141624,-1.00762
-0.135494,-1.00837
-0.129358,-1.00909
-0.123218,-1.00976
-0.117074,-1.0104
-0.110925,-1.011
-0.104772,-1.01156
-0.0986148,-1.01209
-0.0924542,-1.01258
-0.0862902,-1.01303
-0.080123,-1.01344
-0.0739529,-1.01382
-0.06778,-1.01415
-0.0616046,-1.01445
-0.0554269,-1.01472
-0.0492471,-1.01494
-0.0430655,-1.01513
-0.0368824,-1.01528
-0.0306978,-1.01539
-0.0245121,-1.01547
-0.0183255,-1.0155
-0.0121383,-1.0155
-0.00595055,-1.01546
0.000237395,-1.01539
0.00642533,-1.01527
0.012613,-1.01512
0.0188003,-1.01493
0.0249868,-1.01471
0.0311724,-1.01444
0.0373568,-1.01414
0.0435399,-1.0138
0.0497213,-1.01342
0.0559009,-1.013
0.0620784,-1.01255
0.0682536,-1.01206
0.0744262,-1.01153
0.080596,-1.01096
0.0867629,-1.01036
0.0929265,-1.00971
0.0990867,-1.00903
0.105243,-1.00832
0.111396,-1.00756
0.117544,-1.00677
0.123688,-1.00594
0.129827,-1.00507
0.135962,-1.00416
0.142091,-1.00322
0.148215,-1.00224
0.154334,-1.00122
0.160447,-1.00016
0.166553,-0.999071
0.172654,-0.99794
0.178748,-0.996772
0.184835,-0.995566
0.190916,-0.994324
0.196989,-0.993044
0.203055,-0.991726
0.209113,-0.990372
0.215164,-0.98898
0.221206,-0.987552
0.22724,-0.986086
0.233266,-0.984583
0.239282,-0.983043
0.24529,-0.981466
0.251289,-0.979853
0.257278,-0.978202
0.263257,-0.976515
0.269227,-0.974791
0.275186,-0.97303
0.281135,-0.971233
0.287074,-0.969399
0.293001,-0.967529
0.298918,-0.965622
0.304823,-0.963679
0.310717,-0.9617
0.316599,-0.959684
0.32247,-0.957632
0.328328,-0.955544
0.334173,-0.95342
0.340006,-0.95126
0.345827,-0.949065
0.351634,-0.946833
0.357428,-0.944565
0.363208,-0.942262
0.368975,-0.939924
0.374728,-0.937549
0.380466,-0.93514
0.386191,-0.932695
0.3919,-0.930214
0.397595,-0.927699
0.403275,-0.925148
0.408939,-0.922563
0.414588,-0.919942
0.420221,-0.917287
0.425839,-0.914597
0.43144,-0.911872
0.437025,-0.909113
0.442593,-0.906319
0.448145,-0.903491
0.453679,-0.900628
0.459197,-0.897732
0.464697,-0.894801
0.470179,-0.891837
0.475643,-0.888838
0.48109,-0.885806
0.486518,-0.88274
0.491927,-0.879641
0.497318,-0.876508
0.50269,-0.873342
0.508043,-0.870142
0.513377,-0.86691
0.518691,-0.863645
0.523985,-0.860346
0.52926,-0.857015
0.534514,-0.853652
0.539748,-0.850256
0.544961,-0.846827
0.550154,-0.843366
0.555325,-0.839873
0.560476,-0.836349
0.565605,-0.832792
0.570712,-0.829203
0.575798,-0.825583
0.580862,-0.821931
0.585903,-0.818248
0.590923,-0.814534
0.595919,-0.810789
0.600893,-0.807013
0.605844,-0.803205
0.610772,-0.799368
0.615677,-0.795499
0.620558,-0.791601
0.625415,-0.787672
0.630248,-0.783712
0.635057,-0.779723
0.639842,-0.775704
0.644603,-0.771656
0.649339,-0.767578
0.65405,-0.76347
0.658736,-0.759333
0.663396,-0.755168
0.668032,-0.750973
0.672641,-0.746749
0.677225,-0.742497
0.681783,-0.738217
0.686315,-0.733908
0.69082,-0.729571
0.695299,-0.725206
0.699752,-0.720813
0.704177,-0.716393
0.708576,-0.711945
0.712947,-0.707469
0.717291,-0.702967
0.721607,-0.698437
0.725896,-0.693881
0.730157,-0.689298
0.734389,-0.684689
0.738594,-0.680053
0.74277,-0.675391
0.746917,-0.670703
0.751036,-0.66599
0.755126,-0.661251
0.759187,-0.656486
0.763219,-0.651696
0.767221,-0.646881
0.771194,-0.642041
0.775137,-0.637176
0.77905,-0.632287
0.782934,-0.627374
0.786787,-0.622436
0.790609,-0.617475
0.794402,-0.612489
0.798163,-0.60748
0.801894,-0.602448
0.805594,-0.597392
0.809263,-0.592313
0.812901,-0.587212
0.816508,-0.582088
0.820082,-0.576941
0.823626,-0.571772
0.827137,-0.566581
0.830617,-0.561368
0.834064,-0.556134
0.83748,-0.550878
0.840862,-0.5456
0.844213,-0.540302
0.847531,-0.534983
0.850816,-0.529643
0.854068,-0.524283
0.857287,-0.518902
0.860474,-0.513502
0.863626,-0.508081
0.866746,-0.502641
0.869832,-0.497181
0.872884,-0.491702
0.875903,-0.486205
0.878887,-0.480688
0.881838,-0.475153
0.884754,-0.469599
0.887637,-0.464027
0.890485,-0.458438
0.893298,-0.45283
0.896077,-0.447205
0.898821,-0.441563
0.90153,-0.435903
0.904205,-0.430227
0.906844,-0.424534
0.909448,-0.418824
0.912017,-0.413099
0.914551,-0.407357
0.917049,-0.401599
0.919512,-0.395826
0.921939,-0.390038
0.92433,-0.384234
0.926686,-0.378416
0.929005,-0.372583
0.931289,-0.366735
